dsac_lif_00825,Sabbath,Sabbat,iSabatha,iSabatha,iCawe,,Lisabatha,iSabatha,,Sabata,Sabatha,Sabata,Savhatha,Savata,rusdag,,,,,,,,,Sabbatdag,,,,,,,,,,,,,,,,,,,
dsac_lif_00826,sacred,heilig,okungcwele,-ngcwele,,,-ngcwele,-cwengileko,,-kgethegileng,-kgethegilego,-halalelang,khethwa,-kwetsima,,,,,,,-itshepisitsweng,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00827,sad,hartseer,odangele,-lusizi,,,-dzangala,-danileko,-dabukileko,utlwabotlhoko,-swabilego,-hlonameng,ṱungufhala,-tsana,treurig,-dzabukile,bilufhala,,-nyamilego,,hutsafala,,,droewig,,-lusizi,,,,,,,,,,,,,,,,,
dsac_lif_00828,sadness,hartseer,ukudangala,ukuba lusizi,,,kudzangala,ukudabuka,ukudana,kutlobotlhoko,manyami,tlhonamo,ṱungufhala,ku tsana,treurigheid,kudzabuka,bilufhala,,maswabi,,khutsafalo,,,droefheid,,kuba lusizi,,,,,,,,,,,,,,,,,
dsac_lif_00829,safe,veilig,okuphephile,-khuselekileyo,,,-phephile,-phephileko,-nganangozi,bolokesegile,bolokegilego,bolokehile,tsireledzea,hlayiseka,,,,,,,babalesegile,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00830,safety rule,veiligheidsreël,umgomo wokuphepha,umgaqo wokhuseleko,,,umtsetfo wetekuphepha,umthetho wokuphepha,,molaopabalesego,molawana wa polokego,molao wa polokeho,milayo ya tsireledzo,nawu wa vuhlayiseki,veiligheidsmaatreël,,,,,umthetho wokuphepha,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00831,sailor,matroos,itilosi,umatiloshe,,,litilosi,isisebenzi seenkepeni,isisebenzi semkhunjini,modirelakepe,mothadiši,sesesisi,mualavhi,mutluti,seeman,,,,mosesi,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00832,samoosa,samoesa,usamusa,isamusa,,,isamusa,isamusa,,samusa,samusa,samusa,samusa,samusa,,,samoosa,,,,,,,,,,,,,,samosa,,,,,,,,,,,,
dsac_lif_00833,sandwich,toebroodjie,isamishi,isendwitshi,isangweji,,isendwishi,isenghwitjhi,ibhebhedlhwana,borothopate,sangwetše,samentjhisi,sangwedzhi,sangweji,,isengweji,,,,isendwishi,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00834,save,spaar,ukonga,-onga,londoloza,,onga,-onga,-bulunga,boloka,-boloka,-boloka,sengedza,hlayisa,,,vhulunga,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00835,scan,noukeurig ondersoek,ukuhlolisisa,hlola,skena,,skena,-hlolisisa,,sekena,-nyakišiša,-tlodisamahlo,sedzulusa,sikena,noukeurig bekyk,hlolisisa,,,-šitolla,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00836,scenario,scenario,umumozehlakalo,imeko yokuqhubekayo,,,sehlakalo,ilandelanozehlakalo,,tiragalokai,sekai,setshwantsho,bono,mbonakiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00837,scholarship,studiebeurs,umfundaze,inkxaso-mali yokufunda,iskolashiphu,ibhasari,umfundzate,umfundalize,,sekolašipi,pasari,basari,sikoḽashipu,xikolaxipi,,,,,,isikolashiphu,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00838,school,skool,isikole,isikolo,,,sikolo,isikolo,,sekolo,sekolo,sekolo,tshikolo,xikolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00839,scientific,wetenskaplik,okwesayensi,-enzululwazi,,,-phatselene nesayensi,-kwesayensi,,-bonetetshi,-saentshe,-saense,-saintsi,-sayense,,,,,,,-sesaense,,,,,,-mahlale,,,,,,,,,,,,,,,,
dsac_lif_00840,scientific advancement,wetenskaplike vooruitgang,ukuthuthuka kwezesayensi,inkqubela kubunzululwazi,,,intfutfuko kutesayensi,iragelophambili kwezesayensi,,tswelelotsobonetetshi,tšwelopele ya tša saentshe,kgatelopele saenseng,mvelaphanḓa ya zwa saintsi,nhluvukiso wa swa sayense,,inchubekelembili kutesayensi,,,,,tswelelotsosaense,,,,,,kgatelopele mahlaleng,,,,,,,,,,,,,,,,
dsac_lif_00841,score-keeper,tellinghouer,umgcinimaphuzu,umgcini-manqaku,,,umgcinimaphuzu,umgcinimaphuzu,,mokwaladintlha,mongwadi wa dintlha,mmaladintlha,muṅwalazwikoro,mutsalaswikoro,,,,,,,,,,,,,,,,,scorer,,,,,,,,,,,,
dsac_lif_00842,scroll,boekrol,iphephamgoqo,iphepha-mqulu,umsongo,,umbhalo logocotwako,umtlolo ophuthelwako,,momeno,sekorolo,skrolo,tshikorolo,tsalwasonga,perkamentrol,umbhalo lophutfwako,,,,,sekorolo,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00843,scurvy,skeurbuik,iskevi,umtshetsha,iskevi,,gagabukani,isikevi,,sekhebi,segabe,motjhetjhafatshe,ṅombe,n'ombe,skorbuut,sikevi,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00844,secondary industry,sekondêre nywerheid,imbonimkhiqizo,imveliso esetyenziweyo,,,imboni lekhicitako,ibubulo lokukhiqiza,,bodirelobonnye,intaseteri ya phetolelo,indasteri e hlophisetsang thekiso,nḓowetshumomveledzi,vumakitsongo,sekondêre sektor,,nḓowetshumo ya sekondari,,,,,,,,,,,,,,secondary sector,,,,,,,,,,,,
dsac_lif_00845,secretion,uitskeiding,ukuphuma koketshezi,ukukhupha incindi,,,kukhishwa kweliketjezi,ukuphuma kwetlelezi,,go nya,tšweletšo,ho tswa lero,vhubveledzamaḓi,ku huma ka swihalaki,afskeiding,,,,,,,,,sekresie,,,,,,,,,,,,,,,,,,,
dsac_lif_00846,security,veiligheid,ukuphepha,ukhuselo,,,kuvikeleka,ukuvikeleka,,tshireletso,tšhireletšo,polokeho,vhutsireledzi,vuhlayiseki,sekuriteit,kuphepha,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00847,self-esteem,selfagting,ukuzethemba,ukuzithemba,,,kutetsemba,ukuzithemba,,botshepegi,boitshepo,boitshepo,vhuḓifulufheli,vutitshembi,eiewaarde,,,,boikgantšho,,boitshepi,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00848,selfish,selfsugtig,ubugovu,ukuzicingela,,,-ticabangelako,-zicabangelako,-zifunelako,boikgopolo,-inaganelago o noši,inahanelang,sa humbulela vhaṅwe,ku tilavela swa wena ntsena,,-ba nemona,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00849,self-pity,selfbejammering,ukuzidabukela,ukuzisizela,,,kutivela buhlungu,ukuzitlhuwela,ukuzirhawukela,kutlwelobotlhoko,go ikwela bohloko,boikutlwelobohloko,u ḓipfela vhuṱungu,ku tiputa,,kutidzabukela,,,,,boikutlwelobotlhoko,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00850,self-respect,selfrespek,ukuzihlonipha,ukuzihlonipha,ukuzixabisa,,kutihlonipha,ukuzihlonipha,,itlotlo,boitlhompho,boitlhompho,vhuḓiṱhonifhi,ku tihlonipha,,,,,,,itlhompho,ku tixixima,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00851,self-sufficient,selfonderhoudend,ukuziphilisa,ukuzimela,ukuziduna,ukuzifeza,-tikhonako,-zikghonako,,iphetsa,-ikgonago,-ikgonang,u ḓikona,ku tienerisa,selfversorgend,-khona kutentela,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00852,senior citizen,senior burger,isakhamuzi esikhulile,umntu omdala,umntu ogugileyo,umntu okhulileyo,imphunga,umuntu omdala,,mogodi,motšofadi,leqheku,mualuwa,mudyuhari,,umuntfu logugile,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00853,sensitive,fyngevoelig,onozwelo,uvelwano,ubuthathaka,ubuntununtunu,-velana,-zwelako,,bosisi,pelohlomogi,pelohlomohi,-pfela,-twela,sensitief,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00854,sentence,sin,umusho,isivakalisi,,,umusho,umutjho,,polelo,lefoko,polelo,mutaladzi,xivulwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00855,sentence,vonnis,isigwebo,isigwebo,,,sigwebo,isigwebo,,katlholelo,kotlo,kahlolo,tshigwevho,xigwevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00856,sewerage system,rioleringstelsel,uhlelo lokuthuthwa kwendle,ugutyulo,,,luhlelo lwenkhucunkhucu,irherho lekucukucu,,tselakgeleloleswe,kelelatšhila,tsamaiso ya dikgwerekgwere,sisteme ya tshampungane,tiphayiphi ta nkululo,rioolstelsel,kuhanjiswa kwenkhucunkhucu,sisteme ya soredzhi,,,,,,,riolering,,,,,,,sewerage,,,,,,,,,,,,
dsac_lif_00857,sewing machine,naaimasjien,umshini wokuthunga,umatshini wokuthunga,,,umshini wekutfunga,umtjhini wokuthunga,,motšhini o o rokang,motšhene wa go roka,motjhine o rokang,mutshini wa u runga,muchini wo rhunga,naaldwerkmasjien,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00858,sexism,seksisme,ukubandlulula ngokobulili,ucalucalulo ngokwesini,,,lubandlululobulili,ukubandlulula ngokobulili,,kgethololobong,kgethologano ya bong,kgethollo ka bong,khethululo nga mbeu,xihlawuhlawu xa rimbewu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00859,share,deel,isabelo,isabelo,,,sabelo,isabelo,itjhere,seabelanwa,kabelo,karolo,mukovhe,xiave,gedeelte,incenye,,,,ukwabelana,searoganngwa,,,,,,kabo,,,,,,,,,,,,,,,,
dsac_lif_00860,shelter,skuiling,umpheme,ikhusi,indawo yokufihla intloko,,indlu,isiphephelo,ubusithelo,sesireletsi,seširelo,setshireletsi,vhukhudo,xisirhelelo,skuilplek,umpheme,,,,,,,,skuilte,,,,,,,,,,,,,,,,,,,
dsac_lif_00861,shield,skild,ihawu,ikhaka,,,lihawu,isiviko,isihlangu,thebe,kotse,thebe,tshiṱangu,xitlhangu,wapenskild,,,ikhande,,isihlangu,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00862,ship,skip,umkhumbi,inqanawa,,,umkhumbi,isikepe,umkhumbi,sekepe,sekepe,sekepe,ngalavha,xikepe,vaartuig,,tshikepe,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00863,shipwreck,skeepswrak,umkhumbi ocwilile,ubugoxo benqanawe,ukuphahlazeka kwenqanawe,,umkhumbi lophahlatekile,isikepe esifahlazekileko,umkhumbi orhehlezekileko,matlhekgesekepe,tshenyego ya sekepe,malwanlwahla a sekepe,gwangwangwa ḽa ngalavha,gwangwangwa ra xikepe,,,gwangwangwa tshikepe,,,umkhumbi ofile,,,,,,,,,,,wreck,,,,,,,,,,,,
dsac_lif_00864,shoplift,winkeldiefstal pleeg,ukweba esitolo,ukuba evenkileni,,,ntjontja esitolo,-eba esitolo,,utswa lebenkeleng,-utswa ka lebenkeleng,-utswa lebenkeleng,tswa vhengeleni,ku yiva evhengeleni,,eba esitolo,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00865,shoplifting,winkeldiefstal,ukweba esitolo,ukuba evenkileni,,,kuntjontja esitolo,ukweba esitolo,,bogodulebenkeleng,bohodu bja ka lebenkeleng,ho utswa lebenkeleng,u tswa vhengeleni,ku yiva evhengeleni,,kweba esitolo,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00866,shot put,gewigstoot,imbulungamphonswa,ishotphuthi,,,ishothiphuti,ishothiphuthi,,shotphute,šotephuti,shotphute,shothiphuthi,xotophuti,,,,,,ishothphuthi,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00867,shower,bui,umkhizo,umtshizo,imvula yethutyana,ishawa,sihlambi,umkhefezo,,shawara,mosarasarane,lefafatsane,vhusuṱo,nswamo,,,,,,,,n'wema,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00868,shrine,heiligdom,indawo engcwele,itempile,isibingelelo,,indzawo yekukhontela,indawo yokukhonza,indawo yokulotjha,borapelelo,šeraene,shraene,zwifhoni,gandzelo,,,,,felo mo go kgethwa,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00869,sick,siek,ukugula,ukugula,,,-gulako,-gulako,,lwala,-lwala,-kula,lwala,vabya,ongesteld,,,,,,bobola,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00870,sing,sing,ukucula,cula,vuma,,hlabela,-vuma,,opela,-opela,-bina,imba,yimbelela,,cula,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00871,situation,situasie,isimo,imeko,,,simo,ubujamo,,maemo,maemo,maemo,nyimele,xiyimo,omstandigheid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00872,sit-up,opsit,ukuvocavoca isisu,ukuvonyavonya isisu,ukulolonga isisu,ukujimisa isisu,lala-vuka,ukujima uhlezi,,dula-ema {ikatiso},itšhidulla o swere fase ka matsogo,sitapo,sithapu,vutiololaganamapfuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00873,skip,oorslaan,ukweqa,qakatha,tsiba,,yeca,-eqa,,tlola,-taboga,-tlola,u pfuka,tlula,uitlaat,shiya,,,-fofa,,,,,,,zuba,,,,,,,,,,,,,,,,,
dsac_lif_00874,slave,slaaf,isigqila,ikhoboka,,,sigcila,ikhobongo,ikghoba,lekgoba,lekgoba,lekgoba,phuli,hlonga,,,,isiqgila,,,lelata,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00875,slavery,slawerny,ubugqila,ubukhoboka,,,bugcila,ubukhobongo,ubugqila,bokgoba,bokgoba,bokgoba,vhupuli,vuhlonga,,,,ubukghobo,,,bolala,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00876,slave trade,slawehandel,ukuhwebelana ngezigqila,urhwebo ngamakhoboka,,,kutsengiselana ngetigcila,ukurhwebelana ngeengqila,ukurhwebelana ngamakhobongo,kgwebisanokgoba,kgwebo ya bokgoba,kgwebisano ya makgoba,vhurengisaphuli,vuxavisamahlonga,,kuhwebelana ngetigcila,,,,,kgwebisanolata,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00877,sleep,slaap,ukulala,ukulala,,,kulala,ukulala,,robala,boroko,boroko,u eḓela,ku etlela,,,,,,,boroko,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00878,sleepiness,slaperigheid,ukwezela,ukozela,ukuphathwa bubuthongo,,kwetela,-nobuthongo,,otsela,-potuma,-borokwana,kumedza,khudzehela,vaakheid,,,,otsela,,,,,vaakte,,,,,,,,,,,,,,,,,,,
dsac_lif_00879,sleepover,oorslaap,ukungalali ekhaya,ukulalisa,,,kungalali ekhaya,ukulala ngaphandle,,robaletsa,malalatle,robaletsa,u eḓela ngeo,ku etlela kun'wana,oorslaapaand,,,,,,ngobaela,,,uitslaapaand,,,,,,,,,,,,,,,,,,,
dsac_lif_00880,smother,versmoor,isamuku,futhanisela,,,futselanisa,-dima ummoya,-ba nesimuku,hupetsa,-betela,-bipetsa,thivha muya,siva moya,,ncisha umoya,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00881,snack,peuselhappie,isibambamoya,amashwamshwam,isinekhi,,siphungandlala,ukudla okulula,isiphungandlala,dijonnye,mabosabosana,seneke,zwidyangudyangu,xibamarha,versnapering,sinekhi,zwiḽiwanyana,isilibazisi,,isinekhi,seneke,xisekelo,ximiyetanyoka,,,sitibandlala,,,,,,,,,,,,,,,,,
dsac_lif_00882,snarl,grom,ukubhavumula,bhavumla,gragrama,vungama,bhodla,-bhodla,,rȏra,-rora,-rora,honedzela,gomela,knor,bhavumula,,,,,,vomba,bonga,,,,,,,,,,,,,,,,,,,,
dsac_lif_00883,snort,snork,ukushaya amakhala,rhona,beth' ithatha,,hona,-rhona,,gôna,-ona,-kurutla,hona,mantonoro,snuif,,,,,,,swingoro,,proes,,,-tsuba,,,,,,,,,,,,,,,,
dsac_lif_00884,soccer,sokker,unobhutshuzwayo,umdlalo webhola ekhatywayo,isoka,,umdlalo webhola yetinyawo,umdlalo webholo erarhwako,umdlalo webholo yeenyawo,kgwele ya maoto,kgwele ya maoto,bolo ya maoto,bola ya milenzhe,bolo ya milenge,,libhola letinyawo,,,,,kgwele ya dinao,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00885,social security,bestaansbeveiliging,isibonelelo senhlalakahle,isibonelelo,,,sibonelelo,isibonelelo sezehlalakuhle,,tshireletsoloago,tšhireletšo ya leago,tshireletso ya setjhaba,tsireledzo ya matshilisano,nhlayiseko wa vanhu,maatskaplike sekerheid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00886,social services,maatskaplike dienste,usizo lwezenhlalakahle,iinkonzo zoluntu,,,imisebenti yetenhlalakahle,imisebenzi yezehlalakuhle,,ditireloloago,ditirelo tša leago,ditshebeletso tsa setjhaba,tshumelo dza matshilisano,vukorhokeri bya vanhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00887,social worker,maatskaplike werker,usonhlalakahle,unontlalontle,,,sonhlalakahle,isisebenzi sezehlalakuhle,,modirediloago,modirelaleago,mosebeletsi wa setjhaba,mushumelavhapo,soxaliweka,welsynwerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00888,society,samelewing,umphakathi,uluntu,abahlali,,ummango,umphakathi,,setšhaba,setšhaba,setjhaba,tshitshavha,vaakatiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00889,sodium,natrium,isodiyamu,isodiyam,,,isodiyamu,itswayi,isodiyamu,sodiamo,sotiamo,sodiamo,muṋo,sodiyamu,Na,,,,,i-Na,,,,natriummetaal,,,,,,,,,,,,,,,,,,,
dsac_lif_00890,softball,sagtebal,isoftbholi,isoftibholi,,,isoftibholi,isofthibholo,,bolonolo,sofotebolo,softbolo,sofuthibola,sofotibolo,,isoftball,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00891,song,lied,iculo,iculo,ingoma,,ingoma,ingoma,,pina,koša,pina,luimbo,risimu,liedjie,liculo,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00892,sorrow,smart,usizi,usizi,,,bumunyu,isizi,,kutlobotlhoko,manyami,mahlomola,ṱungufhala,gome,leed,lusizi,,,,umunyu,manyaapelo,nhlomulo,,verdriet,,kudzabuka,,,,,,,,,,,,,,,,,
dsac_lif_00893,sound,geluid,umsindo,isandi,,,umdvumo,umdumo,itjhada,modumo,modumo,modumo,mubvumo,mpfumawulo,klank,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00894,soup,sop,umhluzi,isuphu,,,lisobho,isobho,,sopo,sopo,sopho,muthotho,murhu,,,swobo,,,isobho,,muthotho,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00895,South Africa,Suid-Afrika,iNingizimu Afrika,uMzantsi Afrika,,,iNingizimu Afrika,ISewula Afrika,i-SA,Aforikaborwa,Afrika Borwa,Afrika Borwa,Afrika Tshipembe,SA Afrika-Dzonga,S.A.,i-SA,,,,i-SA,,,,,,,,i-South Africa,,,SA,,,,,,,,,,,,
dsac_lif_00896,South African Army,Suid-Afrikaanse Leër,uMbutho Wamasosha WaseNingizimu Afrika,uMkhosi waseMzantsi Afrika,,,Umbutfo Wetekuvikela WaseNingizimu Afrika,iPhiko lamaJoni weSewula Afrika,iButho lamaJoni weSewula Afrika,Sesole sa Aforikaborwa,Sešole sa Afrika Borwa,Sesole sa Afrika Borwa,Mmbi ya Afrika Tshipembe,Afrika-Dzonga,SAL,,,,,,,,,Suid-Afrikaanse Weermag,SAW,,,,,,,,,,,,,,,,,,
dsac_lif_00897,spaghetti,spaghetti,ispagethi,ispagethi,,,spagethi,ispakethi,,sepaketi,sepaketi,spakethi,sipagethi,sipageti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00898,special,spesiaal,okukhethekile,khethekileyo,,,-khetsekile,-khethekileko,,- kgethegileng,- kgethegilego,-ikgethang,-khetheaho,-hlawuleka,besonders,-sembili,-tshipentshela,,,,,,,,,-spesheli,,,,,,,,,,,,,,,,,
dsac_lif_00899,special care,spesiale sorg,ukunakekela okukhethekile,ukhathalelo olukhethekileyo,unonophelo olukhethekileyo,,-lunakekelo lolusembili,itjhejo elikhethekileko,,tlhokomelokgethegileng,tlhokomelo ye e ikgethilego,tlhokomelo e ikgethang,ndondolo yo khetheaho,nhlayiso wo hlawuleka,spesiale versorging,-lunakekelo lolukhetsekile,,,,,,,,,,-lunakekelo loluspesheli,,,,,,,,,,,,,,,,,
dsac_lif_00900,special needs,spesiale behoeftes,izidingo zabakhubazekile,iimfuno ezizodwa,iimfuno ezikhethekileyo,izidingo ezizodwa,-tidzingo letikhetsekile,iindingo ezikhethekileko,,ditlhokegokgethegileng,dinyakwa tše di ikgethilego,ditlhoko tse ikgethang,ṱhoḓea dzo khetheaho,swidingo swo hlawuleka,,-tidzingo letisipesheli,ṱhoḓea dza tshipetshaḽa,,,,,,,,,,,,izidingo ezikhethekileyo,,,,,,,,,,,,,,
dsac_lif_00901,special occasion,spesiale geleentheid,umcimbi okhethekile,umsitho okhethekileyo,itheko elikhethekileyo,,umbutsano lokhetsekile,umgidingo okhethekileko,umnyanya okhethekileko,moletlokgethegileng,moletlo wo o ikgethilego,kopano e kgethehileng,vhuṱambo ho khetheaho,nkhuvo wo hlawuleka,,umcimbi losipesheli,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00902,speech <n.>,spraak,inkulumo,intetho,,,inkhulumo,ikulumo,indaba,puo,polelo,puo,tshipitshi,mbulavulo,gesproke taal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00903,spirit,gees,umoya,umoya,,,umoya,umphefumulo,ummoya,mowa,moya,moya,muya,moya,,umphefumulo,,,,umphefumulo,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00904,spiritual <adj.>,geestelik,ngokomoya,-omoya,,,-kwemoya,-komphefumulo,-kommoya,- semowa,-semoya,-moya,-muya,-ximoya,spiritueel,-kwemphefumulo,,,,ngokomphefumulo,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00905,spiteful,vermakerig,olayayo,nenqala,nolunya,,-nemavundvo,-layako,,tena,-tenega,-swetsang,sinyutshela,gega,,-nemagcubu,,,selegeka,,kgopisa,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00906,spoon,lepel,ukhezo,icephe,,,lukhezo,isigobho,ikhezo,leso,lehwana,kgaba,lebula,lepula,,lucwephe,,,,isipuni,leswana,,,,,sipuni,,,,,,,,,,,,,,,,,
dsac_lif_00907,sports <Great Britain> {general},sport,ezemidlalo,imidlalo,,,umdlalo,umdlalo,,motshameko,dipapadi,dipapadi,mitambo,mitlangu,,,,,,,,,,,,,,,,,sport <United States>,,,,,,,,,,,,
dsac_lif_00908,sports team,sportspan,iqembu lomdlalo,iqela lemidlalo,,,licembu lemdlalo,isiqhema semidlalo,,setlhophatshameko,sehlopha sa dipapadi,sehlopha sa dibapadi,thimu ya mitambo,xipanu xa ntlangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00909,sprain,verstuit,ukwenyela,ukukruneka,,,enyela,-tshinyeka,,thinyega,-thinyega,-nonyetsa,fhirea,suleka,,bhinyika,piḓea,,,ukubhinyika,phetsega,phideka,tshinyeka,,,,,,,,,tsipoga,,,,,,,,,,,
dsac_lif_00910,spring {place where water comes to the earth's surface},fontein,isiphethu,umthombo,,,siyalu,isiyalu,,motswedi,sediba,sediba,tshisima,xihlovo,bron,sicoja,,,,umthombo,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00911,sprint,nael,ukuntininiza,gqotsa,,,suka ngelitubane,-jubalala,-gijima khulu,siana,-kitima,-nka ka sekaja,gidima,vhutha,hardloop,subatsa,nzambuwo,,,,taboga,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00912,squat-jump,hurksprong,ukugxuma uqosheme,ukutsiba unomasele,ukuxwaxuma,,kuzuba ucosheme,ukupharuma,,pharuma,kota moswe,skwatejampo,tshiḓula,ku thaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00913,squeal,skreeu,ukunswininiza,isikhalo esibukhali,,,kunswininita,ukutswininiza,,kgoeletso,tswinya,seboko,tzhema,cema,gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00914,squid {class of octopus},pylinkvis,isingangwane,isikwidi,udidi lwengwane,,sikwidi,isikwiti,ibambelela,sikwiti,sekwiti,skwiti,tshikwidi,xikwidi,,libambelela,,,,isingambambezela,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00915,stable condition,bestendige toestand,isimo esizinzile,imeko ezinzileyo,,,kusimama,ubujamo obunzinzileko,ubujamo obuncono,maemotlhomameng,seemo se se sa fetogego,boemo bo tsitsitseng,tshiimo tsho dzikaho,xiyimonkancinco,stabiele toestand,,,,,isimo sokugula esingaguquki,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00916,stagnant water,stilstaande water,amanzi amile,amanzi amileyo,,,emanti lemile,amanzi ajamileko,,metsiemeng,meetse a go se ele,metsi a emeng,maḓi o imaho,mati yo yima,staande water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00917,stammer,stotter,amalimi,thintitha,,,ngingita,-ngunguza,,kwakwaetsa,-kgamakgametša,-hweleketsa,kakamela,nghanghamela,hakel,ngangamela,,,-koakoa,ukungingiza,kokoretsa,,,stamel,,,,,,,stutter,,,,,,,,,,,,
dsac_lif_00918,stanza,strofe,ibinza,indinyana,umhlathi,isitanza,indzima,indima,,tematheto,tematheto,temana,ndima,ndzimana,vers,livesi,,,,istanza,temana,,,stansa,,stanza,,,,,,,,,,,,,,,,,
dsac_lif_00919,star,ster,inkanyezi,inkwenkwezi,,,inkhanyeti,ikwekwezi,ikanyezi,naledi,naledi,naledi,ṋaledzi,nyeleti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00920,stare,staar,ukugqolozela,-thi ntsho,-qwalasela,,gcolotela,-golozela,,tlhomamatlho,-tsepelela,-hobola,zwondolola,honolela,,,vhondolola,,,,tsepamisa,honokela,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00921,steal,steel,ukweba,ukuba,,,ntjontja,-eba,,utswa,-utswa,-utswa,tswa,yiva,vaslê,eba,,,,ukuntshontsha,,,,gaps,,,,,,,,,,,,,,,,,,,
dsac_lif_00922,stereotype,stereotipe,ijwayezikubheca,imbono ecalanye,,,inkholelolite,ukungenziswa,ukungatjhugululwa umkhumbulo,kakanyofosagetseng,tshekamo ya kgopolo,monahano wa boholoholo,vhutendatenda,mavonelo yo khuma,,,siṱeriothaiphi,,,,steriothaepe,,,,,,kakaretso e phoso,,,,,,,,,,,,,,,,
dsac_lif_00923,steroid {substances that people use as a drug},steroïed,istiriyodi,isteroyidi,,,siteroyidi,isteroyidi,,steroete,seteroete,steroete,siṱeroidi,siteroyidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00924,stew,bredie,isitshulu,isityu,,,sitjulo,isitjulo,,setšhuu,setšhuu,setjhu,tshitshuu,xiculu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dsac_lif_00925,stilt <usually in plural>,stelt,unoxhongo,intsika,,,sisekelo,isithilthi,,stiliti,sitiliti,stilte,sitiḽithi,phuphu,paal,,,,,unonteshe,,,,,,,,,,,,,,,,,,,,,,,
