id,eng__001,eng__002,eng__003,eng__004,eng__005,eng__006,eng__007,eng__008,Sesotho__-,Setswana__-,Syonym__-,Tshivenda__-,afr__001,afr__002,afr__003,afr__004,afr__005,afr__006,nde__001,nde__002,nde__003,nde__004,nso__001,nso__002,nso__003,nso__004,nso__005,nso__006,nso__007,nso__008,sot__-,sot__001,sot__002,sot__003,sot__004,sot__005,sot__006,sot__007,ssw__001,ssw__002,ssw__003,ssw__004,ssw__005,tsn__001,tsn__002,tsn__003,tsn__004,tsn__005,tsn__006,tso__001,tso__002,tso__003,tso__004,tso__005,tso__006,tso__007,ven__001,ven__002,ven__003,ven__004,ven__005,ven__006,ven__007,ven__008,ven__009,xho__001,xho__002,xho__003,xho__004,xho__005,xho__006,xho__007,xho__008,zul__001,zul__002,zul__003,zul__004,zul__005
dsac_lif_00950,supper,,,,,,,,,,,,aandete,,,,,,ukudla kwentambama,,,,matena,dijo tša mantšiboa,,,,,,,,dijo tsa mantsiboya,sophoro,,,,,,kudla kwantsambama,kudla kwemalalo,,,,dilalelo,dijo tsa maitsiboa,,,,,xilalelo,swakudya swa madyambu,,,,,,tshilalelo,,,,,,,,,isidlo sangokuhlwa,isophoro,,,,,,,isidlo sakusihlwa,,,,
dsac_lif_00951,support <v.> {parental care},,,,,,,,,,,,onderhou,van die nodige voorsien,,,,,-ondla,,,,-hlokomela,,,,,,,,,-hlokomela,,,,,,,ondla,,,,,tlamela,,,,,,hlayisa,,,,,,,unḓa,,,,,,,,,xhasa,,,,,,,,ukondla,,,,
dsac_lif_00952,support sentence,,,,,,,,,,,,ondersteuningsin,ondersteunende sin,,,,,umutjho osekelako,,,,lefoko la thekgo,lefoko la go fahlela,,,,,,,,polelotlatsetso,,,,,,,umusho losekelako,,,,,polelotshegetso,polelotlaleletso,,,,,xivulwa xo seketela,,,,,,,fhungo ḽiḓadzisi,,,,,,,,,isivakalisi esixhasayo,isivakalisi esisekelayo,,,,,,,umusho osekayo,,,,
dsac_lif_00953,surgery,,,,,,,,,,,,chirurgie,sjirurgie,,,,,ukuhlinzwa,,,,puo,,,,,,,,,ho sehwa,,,,,,,kuhlindvwa,,,,,karo,,,,,,vuhandzuri,,,,,,,muaro,,,,,,,,,uqhaqho,utyando,,,,,,,ukuhlinzwa,,,,
dsac_lif_00954,surprise <n.>,,,,,,,,,,,,verrassing,,,,,,isimanga,ukurareka,,,tlabego,semaka,,,,,,,,makalo,,,,,,,kumangala,kwetfuka,,,,kgagamatso,,,,,,xihlamariso,,,,,,,tshimangadzo,,,,,,,,,isothuso,umangaliso,,,,,,,obekungalindelekile,,,,
dsac_lif_00955,survey <n.>,,,,,,,,,,,,opname,ondersoek,,,,,ihlolombono,irhubhululo,,,tekolo,,,,,,,,,phuputso,,,,,,,luphandvo,luhlolo,kucwaninga,kuhlwaya,,tlhotlhomiso,patlisiso,,,,,nkambisiso,,,,,,,ṱhoḓuluso,,,,,,,,,ukuhlola,isaveyi,,,,,,,ucwaningokuhlola,isaveyi,,,
dsac_lif_00956,survey form {market research},,,,,,,,,,,,vraelys,,,,,,iforomo lehlolombono,iforomo lerhubhululo,,,foromo ya tekolo,,,,,,,,,foromo ya diphuputso,,,,,,,lifomu leluphandvo,,,,,foromotlhotlhomiso,foromopatlisiso,,,,,fomo ya nkambisiso,,,,,,,fomo ya ṱhoḓuluso,,,,,,,,,ifomu yokuhlola,ifomu yesaveyi,,,,,,,ifomu locwaningokuhlola,ifomu lesaveyi,,,
dsac_lif_00957,swampy area,,,,,,,,,,,,moerasagtige gebied,moerasgebied,,,,,icophozi,isitete,,,mohlaka,,,,,,,,,mokgwabo,,,,,,,lichaphoti,litete,sitete,,,moraga,ditsobotla,,,,,nhlangasi,switsevetseve,swibodlo,,,,,matzhavani,,,,,,,,,umgxobhozo,igxobho,,,,,,,isidaka,ixhaphozi,ixobho,,
dsac_lif_00958,swimming pool,,,,,,,,,,,,swembad,,,,,,ubududelo,,,,letangwana la go rutha,,,,,,,,,letangwana la ho sesa,,,,,,,lidamu lekubhukusha,,,,,letangwanathumelo,,,,,,tiva ro khidela,,,,,,,bambelo,,,,,,,,,idama lokudada,iqula lokudada,,,,,,,isakhiwo sokubhukuda,,,,
dsac_lif_00959,swimming stroke,,,,,,,,,,,,swemslag,,,,,,umsikinyeko wokududa,umsikinyeko wokuthaya,,,go rutha ka matsogo,,,,,,,,,moseso wa matsoho,,,,,,,kushaya lidamu,,,,,sememiphašo,phašometsi,,,,,mugado,,,,,,,tala,,,,,,,,,isimbo sokudada,isimbo sokuqubha,,,,,,,umnyakazokubhukuda,,,,
dsac_lif_00960,switchboard operator,,,,,,,,,,,,skakelbordoperateur,,,,,,umlawulimitato,umdlulisimitato,,,molaoladithelefomo,,,,,,,,,molaolamehala,,,,,,,umlawulitincingo,,,,,molaolamegala,,,,,,mulawulatiqingho,,,,,,,mufhindulaṱhingo,,,,,,,,,uopharetha weswitshibhodi,,,,,,,,umlawulizingcingo,,,,
dsac_lif_00961,symbolise <v.>,,,,,,,,,,,,simboliseer,,,,,,-fanekisela,,,,-kaya,,,,,,,,,-bontsha ka letshwao,,,,,,,fanekisela,,,,,kaya,kemisetso,,,,,yimela,kombisa,,,,,,sumbedza,,,,,,,,,ukwenza umqondiso,bonisa,,,,,,,ukufanekisela,,,,
dsac_lif_00962,sympathy,,,,,,,,,,,,simpatie,meegevoel,medelye,,,,isirhawu,izwelo,,,lešoko,kwelobohloko,,,,,,,,kutlwelobohloko,qenehelo,,,,,,luvelo,sihawu,sihe,,,kutlwelobotlhoko,,,,,,ntwelavusiwana,,,,,,,vhupfelavhuṱungu,,,,,,,,,uvelwano,,,,,,,,uzwelo,,,,
dsac_lif_00963,synagogue,,,,,,,,,,,,sinagoge,,,,,,isinagogo,,,,sinagoge,,,,,,,,,sinakgokge,,,,,,,isinagogo,,,,,senagoge,,,,,,sinagogo,,,,,,,sinagogo,,,,,,,,,isinagogo,,,,,,,,isinagogi,,,,
dsac_lif_00964,talent,,,,,,,,,,,,talent,gawe,,,,,isiphiwo,ithalente,,,talente,,,,,,,,,talente,,,,,,,siphiwo,lithalenta,,,,mpho,talente,neo,,,,talenta,nyiko,,,,,,taḽente,vhukoni,mpho,,,,,,,isiphiwo,italente,,,,,,,isiphiwo,ithalente,,,
dsac_lif_00965,talented,,,,,,,,,,,,talentvol,begaafd,,,,,-nesiphiwo,-nethalente,,,-filwe talente,-filwe mpho,,,,,,,,-nang le talente,,,,,,,-nesiphiwo,-nelithalenta,,,,-filwe,-abetswe,,,,,ku va na talenta,ku va na nyiko,,,,,,-vhukoni,-mpho,,,,,,,,-nesiphiwo,-netalente,,,,,,,onesiphiwo,onethalente,,,
dsac_lif_00966,taunt,,,,,,,,,,,,spot,uittart,treiter,,,,-tlhorholoja,-rhuga,,,-kwera,-rumola,,,,,,,,-qala,-qhokola,,,,,,cala,chukuluta,,,,rumula,kwara,,,,,hlekula,nyemula,,,,,,ṱokonya,levha,,,,,,,,cunukisa,caphukisa,,,,,,,ukuchukuluza,,,,
dsac_lif_00967,taxi,,,,,,,,,,,,taxi,huurmotor,,,,,iteksi,,,,thekesi,,,,,,,,,teksi,,,,,,,litekisi,,,,,thekisi,,,,,,thekisi,,,,,,,thekhisi,,,,,,,,,iteksi,,,,,,,,itekisi,,,,
dsac_lif_00968,team,,,,,,,,,,,,span,,,,,,isiqhema,,,,sehlopha,,,,,,,,,sehlopha,,,,,,,licembu,,,,,setlhopha,,,,,,xipanu,,,,,,,thimu,,,,,,,,,iqela,,,,,,,,iqembu,,,,
dsac_lif_00969,teenager,,,,,,,,,,,,tiener,tienderjarige,,,,,itlawu,ilija,,,mofsa,moswa,,,,,,,,motjha,,,,,,,umuntfu lomusha,,,,,thakatshesane,,,,,,mukondloandzidyi,,,,,,,muswa,,,,,,,,,ofikisayo,,,,,,,,ibhungu {male},itshitshi {female},,,
dsac_lif_00970,telephone conversation,,,,,,,,,,,,telefoongesprek,,,,,,ukucoca ngomtato,,,,poledišano ka mogala,,,,,,,,,puisano ka mohala,,,,,,,ingcoco ngelucingo,,,,,puisanogala,motlotlogala,,,,,mbulavurisano hi riqingho,,,,,,,nyambedzano nga luṱingo,,,,,,,,,incoko ngomnxeba,incoko ngefowuni,,,,,,,ingxoxo ngocingo,,,,
dsac_lif_00971,telephone directory,,,,,,,,,,,,telefoongids,,,,,,ikombamphandemitato,umtlolonomboromtato,,,puku ya dinomoro tša megala,,,,,,,,,buka ya dinomoro tsa mehala,,,,,,,luhlutinombolo lwetincingo,,,,,bukanomorogala,,,,,,buku ya tinomboro ta tiqingho,,,,,,,ndaedzaṱhingo,,,,,,,,,incwadi yeenombolo zeminxeba,incwadi yeenombolo zefowuni,,,,,,,ibhuku lezinombolo zezingcingo,,,,
dsac_lif_00972,telephone etiquette,,,,,,,,,,,,telefoonetiket,,,,,,ihlonipho yokukhuluma ngomtato,,,,mokgwa wo mobotse wa go šomiša mogala,,,,,,,,,mokgwa wa ho bua mohaleng,,,,,,,kusebentisa lucingo ngenhlonipho,,,,,mokgwatirisogala,,,,,,matirhiselonene ya riqingho,,,,,,,kuambelekwae nga luṱingo,,,,,,,,,indlela yokuthetha emnxebeni,indlela yokuthetha efowunini,,,,,,,imigomo yokuziphatha ocingweni,,,,
dsac_lif_00973,telephone message,,,,,,,,,,,,telefoonboodskap,,,,,,umlayezo womtato,,,,molaetša wa mogala,,,,,,,,,molaetsa wa mohala,,,,,,,umlayeto ngelucingo,,,,,molaetsagala,,,,,,hungu ra riqingho,,,,,,,mulaedza nga luṱingo,,,,,,,,,umyalezo womnxeba,umyalezo wefowuni,,,,,,,umyalezo wocingo,,,,
dsac_lif_00974,teller {person},,,,,,,,,,,,teller,bankteller,kassier,,,,ithela,,,,thelara,,,,,,,,,thelara,,,,,,,ithela,,,,,mmalamadi,thelara,,,,,thelara,,,,,,,theḽara,,,,,,,,,ithela,,,,,,,,uthela,,,,
dsac_lif_00975,temple,,,,,,,,,,,,tempel,,,,,,ithempeli,,,,tempele,ntlokgethwa,,,,,,,,tempele,,,,,,,lithempeli,,,,,tempele,,,,,,tempele,,,,,,,thembele,nnḓukhethwa,,,,,,,,itempile,,,,,,,,ithempeli,,,,
dsac_lif_00976,tempt,,,,,,,,,,,,in die versoeking bring,verlei,,,,,-linga,,,,-leka,,,,,,,,,-leka,,,,,,,linga,,,,,leka,raela,,,,,ringa,,,,,,,linga,edzisa,,,,,,,,henda,,,,,,,,ukuyenga,,,,
dsac_lif_00977,tense <adj.>,,,,,,,,,,,,gespanne,,,,,,-thukileko,,,,-tšhoga,-se dudišege,,,,,,,,-tsitsipaneng,,,,,,,tfukile,,,,,-tsitsipane,,,,,,-chuhwa,,,,,,,tatisaho,shushaho,tshiimo,,,,,,,-xhalaba,-nxunguphala,-bambeka,,,,,,omincile,,,,
dsac_lif_00978,terrible,,,,,,,,,,,,vreeslik,verskriklik,,,,,-sabekako,,,,-go se kgahliše,,,,,,,,,-tshosang,,,,,,,-bi,-sabekako,,,,mpe,maswe,tshosang,,,,chavisaka,,,,,,,tatisa,vhifhaho,,,,,,,,-oyikeka,-bi,,,,,,,indalavalo,indalangebhe,okubi,,
dsac_lif_00979,terror,,,,,,,,,,,,terreur,,,,,,izenzo zokwesabisa,,,,letšhogo,,,,,,,,,tshabo,,,,,,,kwesabisa,kwetfusa,,,,letshogo,,,,,,nchavo,,,,,,,mushushedzo,,,,,,,,,ukoyikisa,ukugrogrisa,,,,,,,indalavalo,indalangebhe,,,
dsac_lif_00980,tertiary industry,tertiary sector,,,,,,,,,,,tersiêre nywerheid,tersiêre sektor,,,,,ibubulo elisezingeni eliphezulu,ibubulo lemisebenzi,,,intaseteri ya ditšweletšwa tša godimo,,,,,,,,,indasteri ya ditshebeletso,,,,,,,imboni letsengisa umkhicito,,,,,madirelogolwane,,,,,,vumakinkulu,,,,,,,nḓowetshumo ya nṱha,,,,,,,,,amaziko onikezo-nkonzo,,,,,,,,imboni yezinsizakalo,,,,
dsac_lif_00981,tessellation,,,,,,,,,,,,ruitwerk,ruitpatroon,mosaïekwerk,,,,ukwenziwa kwephetheni,umgwalophetheni,,,makwala,,,,,,,,,ditema,,,,,,,iphethini lephindvwaphindvwako,iphethini lephindziwe,,,,poeletsopopego,theseleišene,poeletsopaterone,,,,mbuyeleloxivumbeko,,,,,,,ndovhololo ya tshivhumbeo,,,,,,,,,ipateni yeemilo,,,,,,,,iphethinimpindwa,,,,
dsac_lif_00982,testicle,testis,,,,,,,,,,,testikel,saadbal,testis,,,,isende,,,,lerete,lešete,,,,,,,,lerete,lekwalata,,,,,,lisendze,,,,,lerete,,,,,,kendze,,,,,,,tzhende,ḓasi,dzhende,,,,,,,isende,ityhalarha,itapile,,,,,,isende,,,,
dsac_lif_00983,test match,,,,,,,,,,,,toetswedstryd,,,,,,umdlalo wokuzihlola,,,,papadi ya teko,,,,,,,,,papadi ya teko,,,,,,,umdlaloluhlolo,umdlalosivivinyo,,,,motshamekoteko,,,,,,ntlangunkambelo,,,,,,,mutambo wa ndingo,,,,,,,,,umdlalo wovavanyo,umdlalo wezizwe ezibini,,,,,,,umdlalosivivinyo,,,,
dsac_lif_00984,tetanus,,,,,,,,,,,,tetanus,klem-in-die-kaak,,,,,ithethenasi,isifo semisipha yomhlathi,ubulwele bemisipha yomhlathi,,thethanase,,,,,,,,,thethenase,,,,,,,umhlatsingci,,,,,thethenase,,,,,,thethenasi,,,,,,,lutswiṋa,thethanasi,,,,,,,,umhlathi-nkqi,uminxano-mihlathi,ukoma imihlathi,,,,,,umhlathingqi,,,,
dsac_lif_00985,thatch,,,,,,,,,,,,dekgras,dekriet,,,,,umfulelo wotjani,,,,bjang bja go rulela,,,,,,,,,marulelo a jwang,,,,,,,luphahla lwetjani,,,,,bojangthulelo,,,,,,deke,byanyi bya tlhongwe,,,,,,hatsi ha u fulela nnḓu,,,,,,,,,umfulelo wengca,,,,,,,,uphahla lotshani,,,,
dsac_lif_00986,theatre agent,,,,,,,,,,,,teateragent,,,,,,umjameli womdlalithiyetha,,,,moemedi wa sebapadi sa teatere,,,,,,,,,moemedi wa sebapadi sa thiyetha,,,,,,,ummelithiyetha,i-ejenti yethiyetha,,,,motlhankelaboarelo,,,,,,muyimelamutlangi wa le xitejini,,,,,,,zhendedzi ḽa thyetha,,,,,,,,,iarhente yomdlali weqonga,,,,,,,,ummelimlingisi,,,,
dsac_lif_00987,theft,,,,,,,,,,,,diefstal,,,,,,ukweba,,,,bohodu,,,,,,,,,boshodu,,,,,,,kuntjontja,kweba,,,,bogodu,,,,,,vukhamba,,,,,,,vhuvhava,vhufobvu,,,,,,,,ukuba,ubusela,,,,,,,ukweba,,,,
dsac_lif_00988,therapist,,,,,,,,,,,,terapeut,,,,,,umelaphi,itheraphisti,,,moalafi,,,,,,,,,therapiste,,,,,,,umelulamisi,,,,,moalafi,,,,,,mutshunguri,,,,,,,muthyeraphi,,,,,,,,,itheraphisti,,,,,,,,umelaphi,,,,
dsac_lif_00989,thief,,,,,,,,,,,,dief,,,,,,isela,,,,lehodu,,,,,,,,,leshodu,,,,,,,lisela,sintjontji,,,,legodu,,,,,,khamba,,,,,,,mbava,fobvu,,,,,,,,isela,,,,,,,,isela,,,,
dsac_lif_00990,thirsty,,,,,,,,,,,,dors,,,,,,-omileko,,,,-nyorilwego,,,,,,,,,-nyorilweng,,,,,,,-omile,,,,,nyorwa,kgalega,,,,,ku twa torha,,,,,,,-pfa ḓora,-omelwa,,,,,,,,-nxaniweyo,,,,,,,,onxaniwe,owomile,,,
dsac_lif_00991,thrifty,,,,,,,,,,,,spaarsaam,,,,,,-ongako,,,,-seketšago,,,,,,,,,-baballang,,,,,,,-ongako,,,,,somarela,ngamela,,,,,-nhlayiso,,,,,,,vhusengedzi,,,,,,,,,-qonda-ndleko,-noqoqosho,-gogotya,,,,,,ungoqo,iqonqela,,,
dsac_lif_00992,tidy,,,,,,,,,,,,netjies,ordelik,,,,,-hlwengileko,-buthekeliko,-hlwengekileko,,-botswerere,,,,,,,,,-makgethe,,,,,,,-ngebunono,-ngebuchathazi,,,,bophepa,rulagane,,,,,basa,,,,,,,-kuna,,,,,,,,,-cocekileyo,-cwangcisekileyo,-nobuhomba,,,,,,okunobunono,,,,
dsac_lif_00993,tilt <v.>,,,,,,,,,,,,kantel,,,,,,-tjhigamisa,-tjekisa,,,-kekema,-tšhekamediša,,,,,,,,-sekamisa,,,,,,,tjekisa,,,,,sekamisa,thulamisa,,,,,voyamisa,,,,,,,tshingamisa,kunamisa,,,,,,,,thambekisa,kekelisa,,,,,,,ukutshekisa,,,,
dsac_lif_00994,time capsule,,,,,,,,,,,,tydkapsule,,,,,,isimumathimagugu,isilulumagugu,,,bolotelo,sešego,,,,,,,,setshelasehopotso,,,,,,,silulumagugu,sicukatsisikhatsi,silondvolotamagugu,,,letlotlokgopotsopaka,,,,,,khepisulu ya nkarhi,,,,,,,mbulungelo ya zwa tsumbatshifhinga,,,,,,,,,uvimba wengomso,,,,,,,,inqolobane yamagugu,,,,
dsac_lif_00995,tinned food,bottled food,canned food,,,,,,,,,,ingemaakte kos,blikkieskos,ingelegde kos,,,,ukudla okukheniweko,,,,dijothitswaneng,,,,,,,,,dijo tsa makotikoti,,,,,,,kudla lokusesikoteleni,,,,,dijobolekana,,,,,,swakudya swa le xikoteleni,swakudya swa le thinini,,,,,,zwiḽiwa zwa tshikoṱikoṱini,,,,,,,,,ukutya okunkonkxiweyo,,,,,,,,ukudla okusethinini,,,,
dsac_lif_00996,tip <n.> {information},,,,,,,,,,,,wenk,,,,,,iseluleko,isiyeleliso,,,keletšo,tshedimišo,,,,,,,,keletso,,,,,,,kuncinta,kuhlebela,kuvusa,,,tsiboso,,,,,,ku luma ndleve,,,,,,,tsivhudzo,,,,,,,,,ingcebiso,icebiso,,,,,,,inhlebelo,,,,
dsac_lif_00997,tired,,,,,,,,,,,,moeg,uitgeput,,,,,-diniweko,-cobekileko,,,-lapa,,,,,,,,,-kgathala,,,,,,,khatsala,dzinwa,,,,lapile,,,,,,-karhala,,,,,,,-neta,,,,,,,,,diniweyo,,,,,,,,ukukhathala,,,,
dsac_lif_00998,tobacco,,,,,,,,,,,,tabak,,,,,,itjhwala,igwayi,,,motsoko,,,,,,,,,kwae,,,,,,,imboza,ligwayi,,,,motsoko,,,,,,fole,,,,,,,fola,,,,,,,,,icuba,,,,,,,,ugwayi,,,,
dsac_lif_00999,tolerance,,,,,,,,,,,,verdraagsaamheid,,,,,,ukubekezela,,,,kgotlelelo,,,,,,,,,mamello,,,,,,,kubeketela,,,,,boitshoko,kgotlelelo,,,,,ntiyiselo,,,,,,,u konḓelela,,,,,,,,,ukunyamezela,unyamezelo,,,,,,,ukubekezelelana,,,,
dsac_lif_01000,tonsil,,,,,,,,,,,,mangel,,,,,,idlala,ithonsela,,,thaka,,,,,,,,,temetwane,,,,,,,lidlala,lithonsela,,,,dikodu,,,,,,xindzin'wana,,,,,,,thanga,,,,,,,,,indimla,ithonisili,idlala,,,,,,ithansela,,,,
dsac_lif_01001,toothbrush,,,,,,,,,,,,tandeborsel,,,,,,ibhratjhi yamazinyo,itandabhosolo,,,poratšhe ya meeno,,,,,,,,,borashe ba meno,,,,,,,sicubho,,,,,segotlhameno,,,,,,burachi ya meno,xihlukuhlu,,,,,,bulatsho ya maṋo,,,,,,,,,ibrashi yamazinyo,,,,,,,,isixubho,,,,
dsac_lif_01002,topic sentence,,,,,,,,,,,,temasin,onderwerpsin,,,,,umutjho osihloko,,,,lefoko legolo temaneng,,,,,,,,,polelo ya sehlooho,,,,,,,umusho losihloko,,,,,matseno,polelotseno,,,,,xivulwanhlokomhaka,,,,,,,fhungothangeli,,,,,,,,,isivakalisi esiyintloko,,,,,,,,umushosihloko,,,,
dsac_lif_01003,Torah {holiest object},,,,,,,,,,,,Tora,Torah,,,,,i-Torah,,,,Torah,,,,,,,,,Thora,,,,,,,Ithora,,,,,Thora,,,,,,Tora,,,,,,,Torah,,,,,,,,,iThora,incwadi yemithetho yenkolo yamaJuda,,,,,,,iThora,,,,
dsac_lif_01004,totem,,,,,,,,,,,,totem,,,,,,isibinwa,ithothemu,,,moeno,,,,,,,,,seboko,,,,,,,luphawu lwesive,,,,,seano,tothemo,,,,,thotheme,,,,,,,mutupo,,,,,,,,,isilo samathile,ithothem,,,,,,,ithothemu,,,,
dsac_lif_01005,tourist,,,,,,,,,,,,toeris,,,,,,isivakatjhimbukeli,,,,moeti,,,,,,,,,mohahlaodi,,,,,,,sivakashi,,,,,mojanala,,,,,,mupfhumba,,,,,,,muendelamashango,,,,,,,,,umkhenkethi,,,,,,,,umvakashi,,,,
dsac_lif_01006,town,,,,,,,,,,,,dorp,,,,,,idorobho,,,,toropo,,,,,,,,,toropo,,,,,,,lidolobha,,,,,toropo,,,,,,doroba,,,,,,,ḓorobo,,,,,,,,,idolophu,,,,,,,,idolobha,,,,
dsac_lif_01007,track <n.> {road},,,,,,,,,,,,pad,paadjie,,,,,indledlana,,,,tsela,,,,,,,,,tsela,,,,,,,indledlana,,,,,tsela,,,,,,mpfutla,,,,,,,nḓila,,,,,,,,,indledlana,,,,,,,,indledlana,,,,
dsac_lif_01008,trade <n.>,,,,,,,,,,,,handel,,,,,,irhwebo,,,,kgwebo,,,,,,,,,kgwebo,,,,,,,kutsengiselana,kuhweba,,,,kgwebo,,,,,,bindzurisa,xaviselana,,,,,,mbambadzo,,,,,,,,,urhwebo,,,,,,,,uhwebo,ukuhweba,,,
dsac_lif_01009,traditional <adj.>,,,,,,,,,,,,tradisioneel,,,,,,-kwesiko,-kwekolelo,-kwesintu,,-setšo,setlogo,,,,,,,,-moetlo,,,,,,,-kwesintfu,-kwemdzabu,,,,-moetlo,,,,,,-ndhavuko,,,,,,,-maitele,-sialala,,,,,,,,-esithethe,-emveli,-esiko,,,,,,okosikompilo,okomdabu,,,
dsac_lif_01010,traditional African religion,,,,,,,,,,,,tradisionele Afrika-godsdiens,tradisionele Afrika-religie,,,,,iKolo yesiNtu,,,,tumelo ya Seafrika ya Setšo,tumelo ya Seafrika ya Setlogo,,,,,,,,bodumedi ba Seafrika,,,,,,,inkholo yesintfu yase-Afrika,,,,,tumelomeetlo ya Seaforika,,,,,,Vukhongeri bya Ndhavuko wa le Afrika,,,,,,,vhurereli ha Tshiafrika,,,,,,,,,inkolo yemveli yase-Afrika,,,,,,,,inkolo ngezomdabu zase-Afrika,,,,
dsac_lif_01011,traditional clothes,traditional clothing,,,,,,,,,,,tradisionele kleredrag,tradisionele drag,tradisionele klere,,,,ivunulo,,,,diaparo tša setšo,diaparo tša setlogo,,,,,,,,diaparo tsa setso,,,,,,,imvunulo,,,,,diaparomoetlo,,,,,,swiambalo swa ndhavuko,,,,,,,zwiambaro zwa sialala,,,,,,,,,isinxibo semveli,isinxibo sakwantu,,,,,,,imvunulo,,,,
dsac_lif_01012,traditional story,,,,,,,,,,,,tradisionele storie,tradisionele verhaal,,,,,indabandabuko,,,,kanegelo ya setšo,kanegelo ya setlogo,,,,,,,,tshomo,,,,,,,inganekwane,,,,,tlhamane,naane,,,,,xitori xa ndhavuko,,,,,,,nganea ya sialala,,,,,,,,,ibali lemveli,,,,,,,,ezendabuko,,,,
dsac_lif_01013,traffic {transport},,,,,,,,,,,,verkeer,,,,,,ithrafigi,,,,sephethephethe,,,,,,,,,sephethephethe,,,,,,,kuphitsitela kwetimoto,,,,,pharakano,,,,,,swifambo leswi nga ku fambeni,,,,,,,vhuendi,,,,,,,,,izithuthi ezindleleni,,,,,,,,isiminyaminya sezimoto,,,,
dsac_lif_01014,traffic light,robot,,,,,,,,,,,verkeerslig,robot,,,,,irobodo,,,,roboto,,,,,,,,,roboto,,,,,,,lirobothi,,,,,mabonepharakano,roboto,,,,,rhoboto,,,,,,,roboto,luvhone lwa vhuendi,,,,,,,,irobhothi,iirobhothi,,,,,,,irobhothi,,,,
dsac_lif_01015,traffic officer,traffic policeman,,,,,,,,,,,verkeersbeampte,verkeerskonstabel,,,,,ipholisa lendlela,isipitikopo,,,molaolasephethephethe,,,,,,,,,molaolasephethephethe,,,,,,,liphohisa lemgwaco,sipitikopu,,,,motlhankelapharakano,,,,,,xipitikopo,,,,,,,muofisiri wa zwa vhuendi,,,,,,,,,igosa lezendlela,,,,,,,,iphoyisa lomgwaqo,,,,
dsac_lif_01016,traffic rule,,,,,,,,,,,,verkeersreël,,,,,,umthetho wendlela,,,,molao wa tsela,,,,,,,,,molao wa tsela,,,,,,,umtsetfo wemgwaco,,,,,molaopharakano,,,,,,nawu wa gondzo,nawu wa patu,,,,,,mulayo wa zwa vhuendi,,,,,,,,,umgaqo wezendlela,,,,,,,,umthetho womgwaqo,,,,
dsac_lif_01017,tragedy {drama},,,,,,,,,,,,tragedie,treurspel,,,,,ibangamatlhuwo,,,,masetlapelo,,,,,,,,,terama ya masisapelo,,,,,,,imbangalusizi,,,,,matlhotlhapelo,masisapelo,,,,,mhangu,,,,,,,ḽikhaulambilu,,,,,,,,,intlekele,isehlo,isihelegu,,,,,,imbangalusizi,,,,
dsac_lif_01018,train <n.> {railways},,,,,,,,,,,,trein,,,,,,isitimela,,,,terene,setimela,,,,,,,,terene,tjhutjhumakgala,,,,,,sitimela,,,,,setimela,terene,,,,,xitimela,,,,,,,tshidimela,,,,,,,,,uloliwe,itreyini,,,,,,,isitimela,,,,
dsac_lif_01019,transport,transportation,,,,,,,,,,,vervoer,,,,,,ukuthutha,,,,tshepetšo,,,,,,,,,ho thotha,,,,,,,kutfutsa,,,,,thoro,,,,,,vutleketli,,,,,,,vhuendedzi,,,,,,,,,uthutho,,,,,,,,ukuthutha,,,,
dsac_lif_01020,travel <v.>,,,,,,,,,,,,reis,,,,,,-khamba iindawo,,,,-eta,,,,,,,,,-eta,,,,,,,vakasha,hamba,,,,tsamaya,,,,,,endza,,,,,,,-enda,,,,,,,,,hamba,thatha uhambo,,,,,,,ukuhamba,,,,
dsac_lif_01021,traveller,,,,,,,,,,,,reisiger,,,,,,umkhambiindawo,,,,moeti,,,,,,,,,motsamai,,,,,,,umhambi,,,,,moeti,motsamai,,,,,muendzi,,,,,,,mudali,muendi,,,,,,,,umhambi,,,,,,,,umhambi,,,,
dsac_lif_01022,trench farming,,,,,,,,,,,,voorboerdery,,,,,,ukwenziwa kwemisele emasimini,ithelelelo ngomsele,,,go lema ka mekero,,,,,,,,,temo ya diforo,,,,,,,kulima ngemisele,,,,,temoforo,,,,,,ncheletomugero,,,,,,,u lima nga foro,,,,,,,,,ulimo ngemisele,,,,,,,,ukulima ngokwenkasa,,,,
dsac_lif_01023,tribe,,,,,,,,,,,,stam,,,,,,isizwe,isitjhaba,,,morafe,,,,,,,,,morabe,,,,,,,luhlanga,sive,,,,morafe,,,,,,rixaka,,,,,,,tshitshavha,,,,,,,,,isizwe,uhlanga,,,,,,,uhlanga,,,,
dsac_lif_01024,tricky,,,,,,,,,,,,bedrieglik,moeilik,lastig,,,,-lukhuni,-rarejako,,,-gakantšhago,,,,,,,,,-qhekellang,,,,,,,-phicako,,,,,matswakabele,mathaithai,,,,,nonon’hwa,,,,,,,-vhukolikoli,-kanganyisaho,,,,,,,,-nzima,-xakayo,-qatha,,,,,,okuphicayo,,,,
dsac_lif_01025,trip,,,,,,,,,,,,uitstappie,,,,,,ikhambo,,,,leeto,,,,,,,,,leeto,,,,,,,luhambo,,,,,leeto,,,,,,rendzo,,,,,,,lwendo,,,,,,,,,uhambo,,,,,,,,uhambo,,,,
